,x0,y0,traveled0
0,19.175219069504045,166.1415890661575,0.0
1,19.26839160215702,166.17589039129905,0.0992859594677689
2,19.361694189164837,166.21023959575209,0.09942454721499916
3,19.455133335007716,166.24463907413102,0.09957006622770372
4,19.548739213161003,166.27909993475456,0.09974773851954272
5,19.642488092870376,166.31361344118187,0.09990012298626566
6,19.7363629722916,166.34817333421006,0.10003439004896951
7,19.830434749195017,166.38280571474465,0.10024420677155671
8,19.924644497968288,166.41748888941171,0.10039123153397861
9,20.01897852653637,166.4522178174948,0.10052366582892075
10,20.113496533920348,166.48701447709712,0.10071971623925809
11,20.208230159421426,166.52189051617887,0.10094948193334334
12,20.303110173081215,166.55682044783697,0.10110547521139135
13,20.398134092772494,166.59180335828006,0.10125882349980156
14,20.493394693868222,166.6268734026196,0.10151103452874571
15,20.58882591499055,166.6620062604605,0.10169284962556219
16,20.684417368140195,166.6971981074767,0.10186359512443036
17,20.780172107684578,166.73245006812903,0.10203759540015174
18,20.8761554086595,166.76778617332175,0.10228115367081983
19,20.97233786030709,166.80319559552953,0.10249337142483661
20,21.068695697568085,166.83866958568217,0.10268026479789615
21,21.165236415614896,166.87421090311588,0.10287514513193952
22,21.261924403672353,166.90980643777837,0.10303207812379414
23,21.358788851989004,166.94546693601492,0.10322011665449907
24,21.45583242073359,166.98119337716258,0.10341098989837659
25,21.55301419568205,167.01697069871247,0.10355826437043601
26,21.650364211460424,167.0528099578661,0.10373754416184161
27,21.747929623250993,167.08872851473157,0.10396707317782013
28,21.84571716393795,167.12472884800994,0.10420377684977178
29,21.943738224408673,167.16081515123892,0.10445261881130095
30,22.041953464825998,167.1969729415177,0.10465953968978696
31,22.140389193720743,167.23321190429166,0.10489449530824597
32,22.23894712797674,167.2694958567821,0.10502471905764639
33,22.33767025176953,167.30584062354743,0.10520074734826054
34,22.43661732065881,167.3422678353569,0.10543938638854031
35,22.535753234970315,167.37876457031922,0.10564062272292836
36,22.635027348283206,167.41531218303217,0.10578788951990949
37,22.734450650313253,167.45191471934277,0.10594686711237129
38,22.834017209605477,167.48856999559493,0.10609952406309064
39,22.933785878143244,167.52529967805617,0.10631489451390351
40,23.033744391735343,167.56209925168332,0.10651719607031507
41,23.133835666368682,167.59894770108437,0.1066586681005729
42,23.234073674225247,167.63585017009672,0.10681502908420643
43,23.33450010633875,167.67282200721058,0.1070158166189592
44,23.43507909888585,167.70985000921434,0.10717838715981524
45,23.53583754814963,167.74694407793336,0.10736961875769852
46,23.636748938907548,167.78409445182913,0.10753259536202411
47,23.737859705266878,167.8213182255471,0.10774505280325641
48,23.83911953090611,167.85859687521057,0.10790389246556405
49,23.940531819960725,167.89593165404682,0.10806635962245009
50,24.042182518177178,167.93335420285072,0.108320411773926
51,24.143970589407612,167.97082732531925,0.10846679838712432
52,24.245909827444883,168.0083560996161,0.10862788385973027
53,24.347985025063615,168.04593492722452,0.10877276429937316
54,24.45026954885229,168.08359081794174,0.10899582520621247
55,24.55269536990519,168.12129872703025,0.10914639355557365
56,24.655315120543925,168.15907803099867,0.10935304764611863
57,24.75815942366762,168.1969400036204,0.1095923339280949
58,24.861195243628124,168.23487248287216,0.10979641695938362
59,24.964460023865506,168.27288925349905,0.11004040024632629
60,25.0679476921162,168.31098808000652,0.11027791284392606
61,25.171597770842972,168.34914669768193,0.11045097972840284
62,25.275431974328036,168.387373100605,0.11064718565700095
63,25.379463547240505,168.42567216478037,0.11085750529103014
64,25.483660011626547,168.46403193349911,0.11103321596129566
65,25.588039327551506,168.5024590187317,0.1112280651294256
66,25.69261546875419,168.54095856488877,0.1114378049099278
