,x1,y1,traveled1
0,17.898574393189175,169.07990381316895,0.0
1,17.992327194286894,169.114393601667,0.09989561163688593
2,18.08622425116011,169.1489364589921,0.10004931924623432
3,18.180270292356777,169.18353412468286,0.10020806522438788
4,18.27449003238644,169.2181956907152,0.10039314504023825
5,18.368870013119583,169.25291620611122,0.10056388493169302
6,18.463391689656547,169.28768884857172,0.1007148648365466
7,18.55813275884277,169.32254220121882,0.10094863238941017
8,18.653065513975076,169.35746607130818,0.1011528778583613
9,18.748239898410347,169.3924788320062,0.10141033904059726
10,18.843630225131015,169.42757103357067,0.10164043015708876
11,18.939182319748554,169.46272274632292,0.10181279730572126
12,19.034975338894732,169.4979630904114,0.1020695075358624
13,19.130965162854753,169.5332758350716,0.10227920726772186
14,19.22716275813324,169.5686650146623,0.10250059204446017
15,19.323565309604938,169.6041295935549,0.10271897724511704
16,19.420109890695667,169.63964642231588,0.10287031283719243
17,19.51685808503022,169.67523815633444,0.10308726709659455
18,19.613832478807243,169.7109131046233,0.10332828743298754
19,19.7110190828561,169.74666612084513,0.10355440200932108
20,19.808408672647914,169.78249381147947,0.10377068765314837
21,19.90603015739464,169.81840681164968,0.10401777667966472
22,20.003790848854823,169.85437102319756,0.10416610440557837
23,20.10177861143179,169.89041876968733,0.1044080535295569
24,20.199956154234403,169.92653633254275,0.10461026841268706
25,20.298263071778994,169.96270148978937,0.10474811996303927
26,20.396719221189812,169.9989215464677,0.1049071297033093
27,20.49535539911539,170.03520783205144,0.10509895393024155
28,20.594221762652822,170.0715787983378,0.10534422161523607
29,20.69324450544667,170.10800729343842,0.10551084705238545
30,20.792448152136256,170.1445023394797,0.10570360401644857
31,20.891792034801338,170.1810489755436,0.10585302844303485
32,20.991271058428044,170.2176453272761,0.10599702402356195
33,21.090958700197504,170.2543184254688,0.10621931110964308
34,21.19080612786918,170.2910503057129,0.10638956640064799
35,21.290825472679497,170.3278454308487,0.1065727477831175
36,21.390986817140657,170.3646927948282,0.10672405144344999
37,21.491318188159177,170.40160270819217,0.1069052183711942
38,21.591822267965483,170.43857615767982,0.10708924327273944
39,21.692496541741495,170.4756122181396,0.10727058858189867
40,21.793328113485025,170.51270614538913,0.10743819292535171
41,21.894395560480362,170.54988684644653,0.10768952304321269
42,21.995692734521953,170.58715205950935,0.10793430211675051
43,22.097158507300172,170.62447929668986,0.108113947671015
44,22.1988660703446,170.66189548369422,0.10837158036303689
45,22.30080979527382,170.69939854995297,0.10862321589445281
46,22.402985558892915,170.73698697862486,0.10887045807364877
47,22.505354353819556,170.77464641967066,0.10907613705396302
48,22.607896102872594,170.8123694870953,0.10926042336903646
49,22.710630275376676,170.85016334327563,0.10946545466528151
50,22.813530530297893,170.88801829786976,0.1096424190273802
51,22.916569992011816,170.92592446387073,0.10979074683773558
52,23.019840498631947,170.96391562669157,0.11003693011920333
53,23.123243742145306,171.0019556207721,0.11017836411350934
54,23.226841624839842,171.04006721873122,0.11038575631751298
55,23.3306279255787,171.07824813193665,0.11058651976735939
56,23.43458474419076,171.1164917752719,0.11076821020263397
57,23.538743442653285,171.1548096861838,0.11098331749438362
58,23.64304902256274,171.193181631855,0.1111398228127124
59,23.747520597822426,171.23161464390984,0.11131669440316597
60,23.852180532914254,171.27011694979586,0.11151739582669064
61,23.956990590348152,171.30867448270195,0.11167735438798988
62,24.06198432638697,171.34729958730895,0.11187306786394656
63,24.167145029021654,171.38598611560155,0.11205097433737346
64,24.27244803141084,171.42472499314,0.11220259776455525
65,24.37796759996192,171.46354354105665,0.11243335363478443
66,24.48366111912998,171.50242608194117,0.11261870173183973
67,24.589559063741284,171.54138382687526,0.11283652140707234
68,24.695581291530377,171.58038729311545,0.1129689477870446
69,24.801800587756055,171.61946325690897,0.11317892841457271
70,24.908154790976617,171.6585888502993,0.11332267469852014
71,25.014703232432403,171.69778590006828,0.11352963968606758
72,25.121485988108475,171.73706914937267,0.11377930649149913
73,25.22844373860111,171.77641677578515,0.11396576720551244
74,25.335573707138636,171.81582775778676,0.11414926921002345
75,25.442846343108812,171.8552912242957,0.11430128440613785
76,25.550309412709815,171.89482474754507,0.11450419550644343
77,25.65800016635894,171.93444203122155,0.11474679772184793
78,25.765886571783746,171.97413129129004,0.11495526886693673
79,25.87396545336373,172.01389135950296,0.11516035632055455
